hanzi,pinyin,levels,entryIds,file,bytes,status,source,sourceUrl,sourceUrls,license,qualityNote
规范,guī fàn,6,4100,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-规范.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%84%E8%8C%83.mp3,,CC-BY-SA,
视为,shì wéi,5,3036,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-视为.mp3,20067,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-wei2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
视频,shì pín,4,1673,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-视频.mp3,18813,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-pin2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
觉,jiào,6,4753,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-觉.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%89.mp3,,CC-BY-SA,
觉得,jué de,1,96,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-觉得.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%89%E5%BE%97.mp3,,CC-BY-SA,
觉悟,jué wù,6,4803,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-觉悟.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%89%E6%82%9F.mp3,,CC-BY-SA,
角,jiǎo,3,704,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-角.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%92.mp3,,CC-BY-SA,
角度,jiǎo dù,5,2592,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-角度.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%92%E5%BA%A6.mp3,,CC-BY-SA,
角色,jué sè,5,2647,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-角色.mp3,16932,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jue2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-se4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
解,jiě,6,4292,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-解.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%A3.mp3,,CC-BY-SA,
解决,jiě jué,3,713,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-解决.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%A3%E5%86%B3.mp3,,CC-BY-SA,
解开,jiě kāi,3,1639,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-解开.mp3,20276,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jie3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-kai1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
解放,jiě fàng,6,4295,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-解放.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%A3%E6%94%BE.mp3,,CC-BY-SA,
解说,jiě shuō,6,4296,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-解说.mp3,20276,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-jie3.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shuo1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
解释,jiě shì,4,1386,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-解释.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%A3%E9%87%8A.mp3,,CC-BY-SA,
解除,jiě chú,5,3644,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-解除.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A7%A3%E9%99%A4.mp3,,CC-BY-SA,
言语,yán yǔ,6,5113,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-言语.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%A8%80%E8%AF%AD.mp3,,CC-BY-SA,
警告,jǐng gào,6,4323,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-警告.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AD%A6%E5%91%8A.mp3,,CC-BY-SA,
警察,jǐng chá,4,1400,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-警察.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AD%A6%E5%AF%9F.mp3,,CC-BY-SA,
计划,jì huà,4,1329,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-计划.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A1%E5%88%92.mp3,,CC-BY-SA,
计算,jì suàn,5,2547,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-计算.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A1%E7%AE%97.mp3,,CC-BY-SA,
计算机,jì suàn jī,5,2548,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-计算机.mp3,12746,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A1%E7%AE%97%E6%9C%BA.mp3,,CC-BY-SA,
订,dìng,4,1163,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-订.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A2.mp3,,CC-BY-SA,
认,rèn,5,2929,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-认.mp3,7940,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A4.mp3,,CC-BY-SA,
认为,rèn wéi,3,816,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-认为.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A4%E4%B8%BA.mp3,,CC-BY-SA,
认出,rèn chū,3,1867,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-认出.mp3,17350,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ren4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-chu1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
认可,rèn kě,6,4705,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-认可.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A4%E5%8F%AF.mp3,,CC-BY-SA,
认同,rèn tóng,6,4706,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-认同.mp3,18395,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ren4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-tong2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
认定,rèn dìng,6,4704,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-认定.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A4%E5%AE%9A.mp3,,CC-BY-SA,
认得,rèn de,3,815,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-认得.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A4%E5%BE%97.mp3,,CC-BY-SA,
认真,rèn zhēn,3,817,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-认真.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A4%E7%9C%9F.mp3,,CC-BY-SA,
认识,rèn shi,1,171,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-认识.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A4%E8%AF%86.mp3,,CC-BY-SA,
讨厌,tǎo yàn,4,1724,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-讨厌.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A8%E5%8E%8C.mp3,,CC-BY-SA,
讨论,tǎo lùn,4,1723,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-讨论.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A8%E8%AE%BA.mp3,,CC-BY-SA,
让,ràng,2,422,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-让.mp3,8358,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%A9.mp3,,CC-BY-SA,
让座,ràng zuò,6,5000,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-让座.mp3,18188,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-rang4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zuo4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
训练,xùn liàn,5,3318,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-训练.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%AD%E7%BB%83.mp3,,CC-BY-SA,
议论,yì lùn,6,5166,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-议论.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%AE%E8%AE%BA.mp3,,CC-BY-SA,
议题,yì tí,6,5280,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-议题.mp3,18393,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ti2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
记,jì,3,692,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-记.mp3,7940,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B0.mp3,,CC-BY-SA,
记住,jì zhù,1,168,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-记住.mp3,16512,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ji4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zhu4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
记录,jì lù,5,2541,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-记录.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B0%E5%BD%95.mp3,,CC-BY-SA,
记得,jì de,2,365,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-记得.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B0%E5%BE%97.mp3,,CC-BY-SA,
记忆,jì yì,5,2549,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-记忆.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B0%E5%BF%86.mp3,,CC-BY-SA,
记者,jì zhě,4,1333,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-记者.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B0%E8%80%85.mp3,,CC-BY-SA,
记载,jì zǎi,5,2550,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-记载.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B0%E8%BD%BD.mp3,,CC-BY-SA,
讲,jiǎng,3,703,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-讲.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B2.mp3,,CC-BY-SA,
讲座,jiǎng zuò,5,2585,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-讲座.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B2%E5%BA%A7.mp3,,CC-BY-SA,
讲究,jiǎng jiu,5,2582,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-讲究.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B2%E7%A9%B6.mp3,,CC-BY-SA,
讲话,jiǎng huà,5,2581,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-讲话.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B2%E8%AF%9D.mp3,,CC-BY-SA,
讲课,jiǎng kè,6,4747,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-讲课.mp3,11492,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B2%E8%AF%BE.mp3,,CC-BY-SA,
许可,xǔ kě,6,5084,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-许可.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B8%E5%8F%AF.mp3,,CC-BY-SA,
许多,xǔ duō,4,1836,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-许多.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%B8%E5%A4%9A.mp3,,CC-BY-SA,
论文,lùn wén,5,2746,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-论文.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%BA%E6%96%87.mp3,,CC-BY-SA,
设备,shè bèi,5,2972,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-设备.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%BE%E5%A4%87.mp3,,CC-BY-SA,
设想,shè xiǎng,6,4761,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-设想.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%BE%E6%83%B3.mp3,,CC-BY-SA,
设施,shè shī,5,2976,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-设施.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%BE%E6%96%BD.mp3,,CC-BY-SA,
设立,shè lì,5,2974,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-设立.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%BE%E7%AB%8B.mp3,,CC-BY-SA,
设置,shè zhì,5,2978,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-设置.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%BE%E7%BD%AE.mp3,,CC-BY-SA,
设计,shè jì,5,2973,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-设计.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%BE%E8%AE%A1.mp3,,CC-BY-SA,
设计师,shè jì shī,6,5037,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-设计师.mp3,28217,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-she4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ji4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi1.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
访问,fǎng wèn,5,2344,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-访问.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AE%BF%E9%97%AE.mp3,,CC-BY-SA,
证,zhèng,4,1931,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-证.mp3,7940,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%81.mp3,,CC-BY-SA,
证书,zhèng shū,5,3497,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-证书.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%81%E4%B9%A6.mp3,,CC-BY-SA,
证件,zhèng jiàn,4,1934,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-证件.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%81%E4%BB%B6.mp3,,CC-BY-SA,
证实,zhèng shí,6,5291,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-证实.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%81%E5%AE%9E.mp3,,CC-BY-SA,
证据,zhèng jù,5,3495,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-证据.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%81%E6%8D%AE.mp3,,CC-BY-SA,
证明,zhèng míng,4,1935,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-证明.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%81%E6%98%8E.mp3,,CC-BY-SA,
评,píng,5,2838,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-评.mp3,10030,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%84.mp3,,CC-BY-SA,
评价,píng jià,5,2842,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-评价.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%84%E4%BB%B7.mp3,,CC-BY-SA,
评估,píng gū,6,4601,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-评估.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%84%E4%BC%B0.mp3,,CC-BY-SA,
评论,píng lùn,6,4602,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-评论.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%84%E8%AE%BA.mp3,,CC-BY-SA,
评选,píng xuǎn,6,4603,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-评选.mp3,10239,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%84%E9%80%89.mp3,,CC-BY-SA,
识,shí,6,4781,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-识.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%86.mp3,,CC-BY-SA,
识字,shí zì,6,5057,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-识字.mp3,20067,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-zi4.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
诊断,zhěn duàn,5,3486,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-诊断.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%8A%E6%96%AD.mp3,,CC-BY-SA,
词,cí,2,322,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-词.mp3,9612,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%8D.mp3,,CC-BY-SA,
词典,cí diǎn,3,569,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-词典.mp3,12328,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%8D%E5%85%B8.mp3,,CC-BY-SA,
词汇,cí huì,5,2194,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-词汇.mp3,11910,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%8D%E6%B1%87.mp3,,CC-BY-SA,
词语,cí yǔ,4,1098,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-词语.mp3,20065,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ci2.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-yu3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
试,shì,3,833,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-试.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%95.mp3,,CC-BY-SA,
试卷,shì juàn,5,3033,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-试卷.mp3,11074,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%95%E5%8D%B7.mp3,,CC-BY-SA,
试图,shì tú,6,4804,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-试图.mp3,18395,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-tu2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
试点,shì diǎn,6,5062,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-试点.mp3,20485,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-dian3.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
试题,shì tí,4,1675,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-试题.mp3,19649,generated,audio-cmn-syllable-concat,,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-shi4.mp3 https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/syllabs/cmn-ti2.mp3,CC-BY-SA,Generated by concatenating syllable recordings; less natural than native word audio.
试验,shì yàn,5,3039,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-试验.mp3,10656,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%95%E9%AA%8C.mp3,,CC-BY-SA,
诗,shī,5,3003,/mnt/c/Users/tiago/Desktop/git/zou-ba/assets/audio/hsk/cmn-诗.mp3,8776,exists,audio-cmn,https://raw.githubusercontent.com/hugolpz/audio-cmn/master/64k/hsk/cmn-%E8%AF%97.mp3,,CC-BY-SA,
